,anon,chauffeur_vl,PSE1,PSE2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,Date,Value,day_name,dispo
5138,3,False,False,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5139,110,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5140,112,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5141,107,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5142,44,True,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5143,75,False,False,False,False,True,True,False,False,False,False,False,True,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5144,63,False,False,False,False,False,False,False,False,False,False,False,True,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5145,71,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5146,58,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5147,54,True,False,False,False,False,True,True,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5148,87,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5149,111,True,False,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5150,7,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5151,11,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5152,42,False,False,False,False,False,False,False,False,True,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5153,46,True,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5154,36,False,True,False,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5155,37,False,True,False,False,True,True,True,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5156,9,False,False,False,False,False,False,False,True,False,False,True,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5157,77,True,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5158,76,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5159,45,False,False,True,False,False,False,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5160,4,True,False,False,False,True,False,False,True,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5161,79,False,False,True,False,True,False,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5162,82,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5163,84,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5164,95,True,False,True,False,False,False,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5165,39,False,False,False,False,False,False,False,False,False,False,True,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5166,88,False,False,False,False,False,False,False,False,True,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5167,74,False,False,True,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5168,73,True,False,True,False,False,False,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5169,1,True,True,True,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5170,5,True,False,False,False,True,True,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5171,90,True,False,False,True,False,False,False,True,False,False,True,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5172,57,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5173,89,True,False,False,False,True,True,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5174,56,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5175,26,False,False,False,False,False,True,False,False,False,False,False,True,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5176,83,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5177,92,False,True,True,False,True,True,False,True,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5178,61,False,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5179,32,True,True,False,False,True,False,False,True,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5180,2,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5181,0,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5182,19,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5183,22,False,False,True,False,False,False,False,False,False,False,True,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5184,62,False,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5185,14,True,True,True,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5186,50,False,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5187,99,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5188,21,True,True,True,False,False,True,False,False,False,False,True,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5189,72,False,False,False,False,False,True,True,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5190,91,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5191,117,True,False,True,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5192,52,True,False,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5193,93,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5194,86,False,True,True,False,False,True,False,False,False,False,True,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5195,43,False,True,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5196,80,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5197,29,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5198,104,False,False,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5199,105,False,True,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5200,47,True,False,False,False,True,True,False,True,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5201,60,False,False,True,False,False,False,False,False,False,False,True,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5202,97,False,False,False,False,False,False,False,False,True,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5203,17,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5204,27,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5205,15,False,True,True,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5206,70,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5207,31,True,True,True,True,False,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5208,67,False,False,False,False,True,True,False,True,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5209,66,False,True,True,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5210,49,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5211,38,False,False,False,False,True,True,False,False,False,True,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5212,41,False,False,False,False,True,True,False,False,False,True,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5213,78,True,False,False,True,False,False,False,False,False,False,True,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5214,81,True,False,True,False,False,False,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5215,34,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5216,106,True,False,False,False,True,True,False,True,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5217,102,False,False,False,False,False,True,False,False,True,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5218,64,False,False,False,False,False,False,False,False,False,False,False,True,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5219,24,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5220,40,False,False,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5221,18,False,True,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5222,48,False,False,False,False,True,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5223,100,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5224,30,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5225,109,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5226,55,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5227,20,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5228,85,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5229,23,True,True,True,False,False,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5230,25,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5231,114,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5232,113,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5233,108,False,False,False,False,False,False,False,False,False,False,False,True,Jeudi-14-16h],NON,Jeudi,2020-03-26 14:00
5234,115,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5235,98,True,False,False,False,True,True,False,False,False,False,False,False,Jeudi-14-16h],OUI,Jeudi,2020-03-26 14:00
5236,59,False,True,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5237,53,True,True,True,True,True,True,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5238,101,True,False,True,False,False,False,False,True,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5239,69,True,True,True,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5240,96,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5241,10,True,False,False,False,False,False,False,False,False,False,True,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5242,6,False,False,False,False,False,False,False,False,False,False,False,True,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5243,51,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5244,103,False,False,False,False,True,True,True,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5245,94,True,False,False,False,True,False,False,False,False,True,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5246,35,False,True,False,False,True,True,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5247,118,False,False,False,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5248,33,True,False,True,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5249,12,False,True,False,False,True,True,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5250,8,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5251,116,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5252,28,True,True,False,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5253,16,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5254,65,False,False,False,False,False,False,False,True,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5255,13,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5256,68,True,False,False,False,True,True,False,True,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5257,3,False,False,False,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5258,110,False,False,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5259,112,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5260,107,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5261,44,True,True,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5262,75,False,False,False,False,True,True,False,False,False,False,False,True,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5263,63,False,False,False,False,False,False,False,False,False,False,False,True,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5264,71,False,False,True,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5265,58,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5266,54,True,False,False,False,False,True,True,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5267,87,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5268,111,True,False,False,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5269,7,False,False,False,False,True,True,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5270,11,False,False,False,False,False,True,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5271,42,False,False,False,False,False,False,False,False,True,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5272,46,True,True,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5273,36,False,True,False,False,False,True,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5274,37,False,True,False,False,True,True,True,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5275,9,False,False,False,False,False,False,False,True,False,False,True,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5276,77,True,True,False,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5277,76,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5278,45,False,False,True,False,False,False,False,True,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5279,4,True,False,False,False,True,False,False,True,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5280,79,False,False,True,False,True,False,False,True,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5281,82,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5282,84,True,False,True,False,False,False,False,False,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5283,95,True,False,True,False,False,False,False,True,False,False,False,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5284,39,False,False,False,False,False,False,False,False,False,False,True,False,Jeudi-16-18h],OUI,Jeudi,2020-03-26 16:00
5285,88,False,False,False,False,False,False,False,False,True,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
5286,74,False,False,True,False,True,False,False,False,False,False,False,False,Jeudi-16-18h],NON,Jeudi,2020-03-26 16:00
